image_index,mean_input,mean_blur,mean_edge,max_edge,strong_edge_pixels
580,26.9184,26.7857,72.8342,255.0000,230
581,35.1492,34.9770,90.8775,255.0000,298
582,39.3125,39.1416,92.1275,255.0000,294
583,25.2895,25.1454,68.9605,255.0000,222
584,19.8839,19.7653,65.4796,255.0000,210
585,23.8635,23.7232,70.4273,255.0000,226
586,17.8304,17.7079,65.8827,255.0000,210
587,20.2844,20.1709,56.9375,255.0000,183
588,21.2079,21.0778,63.2283,255.0000,204
589,31.0370,30.8992,74.9069,255.0000,234
590,22.2832,22.1480,69.2372,255.0000,222
591,48.2347,48.0281,108.4694,255.0000,349
592,22.2908,22.1531,68.1977,255.0000,222
593,20.3916,20.2793,55.7895,255.0000,174
594,33.4745,33.3087,86.3801,255.0000,279
595,25.1441,25.0089,68.6850,255.0000,217
596,47.7003,47.4923,104.3865,255.0000,335
597,39.7666,39.5957,85.1020,255.0000,274
598,40.1480,39.9885,87.3559,255.0000,276
599,27.5599,27.4107,78.1084,255.0000,246
600,20.0689,19.9656,57.0918,255.0000,184
601,23.6901,23.5485,72.5370,255.0000,226
602,32.4286,32.2526,87.1110,255.0000,279
603,43.0268,42.8533,98.3112,255.0000,314
604,9.6161,9.5446,38.3610,255.0000,123
605,25.3227,25.1684,74.7793,255.0000,245
606,41.6263,41.4528,91.3431,255.0000,290
607,36.2755,36.0957,89.6314,255.0000,283
608,30.5791,30.4298,82.0255,255.0000,263
609,23.1735,23.0548,58.1454,255.0000,183
610,29.8074,29.6492,89.9069,255.0000,282
611,22.0038,21.8737,63.6033,255.0000,206
612,37.9796,37.7959,95.1225,255.0000,301
613,32.9758,32.8061,87.0421,255.0000,280
614,31.0944,30.9439,77.0663,255.0000,246
615,32.9566,32.7691,92.3342,255.0000,296
616,41.1314,40.9668,91.6875,255.0000,290
617,29.3380,29.1811,79.7105,255.0000,252
618,15.5077,15.4235,48.1263,255.0000,154
619,30.3788,30.2270,76.8622,255.0000,241
620,55.8992,55.6926,110.7117,255.0000,356
621,25.1658,25.0153,70.1773,255.0000,221
622,46.9133,46.6977,113.1696,255.0000,363
623,42.6097,42.4388,83.4464,255.0000,266
624,26.8227,26.6926,67.9375,255.0000,214
625,33.9133,33.7449,81.8278,255.0000,261
626,44.9554,44.7500,99.7079,255.0000,318
627,26.8036,26.6263,82.5918,255.0000,264
628,24.5000,24.3431,83.6020,255.0000,272
629,38.9413,38.7564,94.7475,255.0000,301
630,17.2577,17.1620,58.6237,255.0000,187
631,27.6378,27.4885,74.5931,255.0000,240
632,33.9719,33.5548,81.8214,255.0000,259
633,44.4605,44.4847,106.5191,255.0000,341
634,16.4273,16.3291,53.5867,255.0000,169
635,40.4732,40.2959,90.0650,255.0000,287
636,18.2564,18.1454,57.2347,255.0000,185
637,18.5918,18.4783,55.7717,255.0000,179
638,16.0051,15.9145,45.3737,255.0000,150
639,44.6607,44.4630,100.7946,255.0000,317
640,31.9707,31.6135,77.9949,255.0000,249
641,28.5051,28.5880,67.2449,255.0000,222
642,44.7066,44.5306,94.8074,255.0000,306
643,43.5969,43.4056,99.4490,255.0000,318
644,21.3406,21.2334,57.1173,255.0000,185
645,42.6199,42.4349,98.4554,255.0000,312
646,23.7474,23.6199,67.8992,255.0000,218
647,19.1620,19.0306,66.4056,255.0000,214
648,14.8023,14.7207,45.1786,255.0000,141
649,39.0102,38.8406,84.0089,255.0000,271
650,26.7883,26.6518,76.1747,255.0000,241
651,31.2679,31.1135,78.6875,255.0000,253
652,29.8367,29.7092,75.3367,255.0000,245
653,25.1301,24.9911,75.3125,255.0000,237
654,27.6926,27.5497,73.1786,255.0000,232
655,31.6161,31.4477,86.3355,255.0000,273
656,49.0829,48.8827,95.4936,255.0000,301
657,36.5587,36.3903,89.7360,255.0000,280
658,36.2219,36.0408,96.0855,255.0000,305
659,36.3367,36.1390,95.4821,255.0000,305
660,20.6403,20.5166,64.7028,255.0000,208
661,25.7806,25.6416,71.9668,255.0000,225
662,34.3827,34.2117,91.8469,255.0000,287
663,27.4745,27.3291,76.2321,255.0000,239
664,34.7666,34.5918,84.6046,255.0000,271
665,49.8814,49.6786,85.7232,255.0000,274
666,32.8036,32.6339,85.7870,255.0000,272
667,39.8571,39.7054,85.6709,255.0000,270
668,40.3916,40.2092,98.1735,255.0000,307
669,48.7934,48.5867,106.7270,255.0000,337
670,51.2564,51.0281,123.0115,255.0000,392
671,27.8278,27.7041,61.8508,255.0000,196
672,39.8214,39.6594,82.4694,255.0000,264
673,40.7908,40.6122,86.8699,255.0000,280
674,18.1824,18.0651,63.2360,255.0000,203
675,39.3763,39.1837,92.6977,255.0000,292
676,17.3125,17.2245,49.3763,255.0000,156
677,38.6441,38.4758,90.1518,255.0000,288
678,17.6199,17.5408,48.2334,255.0000,154
679,37.1020,36.9094,94.3814,255.0000,294
680,26.6173,26.4554,81.3827,255.0000,258
681,47.1020,46.8941,99.0676,255.0000,310
682,16.3584,16.2436,64.8304,255.0000,206
683,36.2793,36.1212,84.7908,255.0000,269
684,40.7500,40.6084,87.9222,255.0000,281
685,35.0702,34.9260,77.7551,255.0000,250
686,20.4043,20.2857,61.3112,255.0000,196
687,34.6913,34.5395,81.9388,255.0000,262
688,28.6620,28.5089,78.9069,255.0000,254
689,48.7997,48.5995,107.7117,255.0000,339
690,29.9286,29.7730,83.3329,255.0000,268
691,27.7934,27.6607,61.7462,255.0000,196
692,32.3967,32.2423,84.4196,255.0000,270
693,36.3138,36.1620,78.7628,255.0000,252
694,28.0344,27.8954,72.6378,255.0000,237
695,35.8176,35.6531,89.6556,255.0000,286
696,23.0472,22.9018,72.2156,255.0000,234
697,37.6939,37.5217,90.7015,255.0000,291
698,22.3036,22.1990,54.9783,255.0000,170
699,39.4605,39.2640,102.6161,255.0000,332
700,23.5816,23.4311,75.0510,255.0000,240
701,46.5536,46.3431,96.9145,255.0000,305
702,40.7156,40.5128,100.1620,255.0000,317
703,34.6352,34.4758,85.1837,255.0000,269
704,40.2143,40.0179,103.5523,255.0000,332
705,36.1760,36.0077,81.5867,255.0000,261
706,29.6977,29.5548,79.2883,255.0000,256
707,31.6314,31.4885,75.0702,255.0000,243
708,26.3342,26.1964,70.7972,255.0000,222
709,44.6709,44.4668,105.1492,255.0000,339
710,17.5587,17.4796,48.3737,255.0000,154
711,24.2691,24.1505,59.8061,255.0000,187
712,51.9490,51.7449,94.0472,255.0000,305
713,52.1939,51.9885,102.3661,255.0000,326
714,29.9681,29.8329,77.5421,255.0000,248
715,40.6952,40.5013,96.3367,255.0000,306
716,45.8227,45.6416,93.2449,255.0000,304
717,42.3151,42.1199,99.2819,255.0000,317
718,21.3074,21.1811,65.4375,255.0000,206
719,51.8125,51.5906,117.1505,255.0000,375
720,24.8202,24.6977,59.7589,255.0000,193
721,44.7423,44.5548,93.6403,255.0000,300
722,38.3380,38.1186,114.7844,255.0000,365
723,35.7232,35.5574,84.7398,255.0000,273
724,37.2079,37.0472,82.6607,255.0000,261
725,38.6671,38.5128,82.3763,255.0000,261
726,28.0625,27.8954,80.7589,255.0000,259
727,32.2270,32.0727,80.0153,255.0000,252
728,18.0497,17.9464,58.2832,255.0000,185
729,40.3584,40.1862,94.2844,255.0000,294
730,32.9031,32.7309,91.5115,255.0000,293
731,36.5740,36.3814,90.0242,255.0000,285
732,41.5000,41.2997,101.2347,255.0000,328
733,46.8992,46.6760,108.6556,255.0000,344
734,47.3584,47.1569,105.0038,255.0000,339
735,39.0293,38.8584,86.7615,255.0000,278
736,21.1378,20.9974,75.7538,255.0000,243
737,45.7628,45.5638,95.5344,255.0000,309
738,12.0778,12.0000,41.6798,255.0000,133
739,45.1365,44.9349,96.2768,255.0000,310
740,29.4349,29.2985,76.5102,255.0000,247
741,32.1288,31.9694,81.2615,255.0000,261
742,25.8074,25.6543,77.1556,255.0000,246
743,56.6403,56.4094,117.9770,255.0000,372
744,21.6173,21.5077,64.6722,255.0000,209
745,53.3661,53.1633,112.6811,255.0000,356
746,22.3355,22.2219,57.3099,255.0000,187
747,20.8342,20.7219,55.3763,255.0000,175
748,33.6199,33.4579,85.1926,255.0000,274
749,35.9222,35.7449,88.6620,255.0000,281
750,24.2219,24.0982,69.5995,255.0000,226
751,43.1020,42.9133,102.4554,255.0000,322
752,40.9503,40.7615,103.4656,255.0000,334
753,34.3265,34.1492,83.3253,255.0000,256
754,13.2551,13.1467,53.0612,255.0000,174
755,38.1709,37.9885,85.9860,255.0000,272
756,75.9311,75.7232,102.5740,255.0000,329
757,43.6964,43.4834,102.0740,255.0000,324
758,43.5995,43.4043,99.5217,255.0000,318
759,44.7883,44.5969,97.8112,255.0000,306
760,28.3316,28.1569,83.9745,255.0000,271
761,38.0804,37.9082,88.0663,255.0000,283
762,22.4541,22.3138,67.4145,255.0000,220
763,45.9732,45.7781,95.3406,255.0000,302
764,38.7653,38.6008,88.7793,255.0000,281
765,26.0753,25.9541,60.3227,255.0000,190
766,45.2015,45.0166,95.7551,255.0000,309
767,36.0204,35.8367,91.6582,255.0000,295
768,27.9770,27.7946,91.6735,255.0000,293
769,48.8418,48.6543,96.6633,255.0000,306
770,18.4209,18.2653,76.5740,255.0000,249
771,37.4796,37.2946,92.0829,255.0000,294
772,54.0561,53.8508,98.8584,255.0000,315
773,28.0561,27.9273,70.5804,255.0000,223
774,43.0829,42.8878,102.6760,255.0000,326
775,23.2156,23.0548,76.5013,255.0000,255
776,42.5982,42.4311,84.4286,255.0000,268
777,42.7411,42.5510,95.6964,255.0000,302
778,13.6122,13.4885,57.3520,255.0000,191
779,23.3776,23.2704,57.7679,255.0000,183
780,18.5536,18.4579,47.7296,255.0000,152
781,54.4745,54.2653,116.9107,255.0000,380
782,21.1735,21.0344,73.8087,255.0000,234
783,23.9158,23.8048,57.6594,255.0000,183
784,29.9911,29.8406,77.5306,255.0000,249
785,36.3724,36.2015,84.0931,255.0000,273
786,17.3763,17.2730,57.5497,255.0000,181
787,46.4145,46.1888,110.5255,255.0000,352
788,29.7959,29.6403,78.4949,255.0000,245
789,35.8240,35.6582,87.6110,255.0000,277
790,42.2066,41.9911,107.0242,255.0000,336
791,43.1352,42.9554,86.9872,255.0000,278
792,37.4592,37.2398,108.3240,255.0000,342
793,35.2985,35.1161,85.5561,255.0000,274
794,40.9311,40.7398,85.3291,255.0000,270
795,31.2398,31.0855,75.8227,255.0000,240
796,22.4528,22.3061,75.2768,255.0000,242
797,38.0395,37.8737,90.8444,255.0000,293
798,24.9464,24.8253,67.6722,255.0000,215
799,37.4171,37.2347,95.3941,255.0000,300
800,35.5115,35.3533,81.2908,255.0000,261
801,32.7130,32.5829,75.4362,255.0000,244
802,36.6543,36.5038,79.2309,255.0000,252
803,32.9490,32.7793,79.2117,255.0000,247
804,33.4911,33.3189,86.1084,255.0000,271
805,33.4031,33.2309,85.8023,255.0000,274
806,37.6505,37.4936,79.8342,255.0000,259
807,29.5727,29.4247,74.9094,255.0000,237
808,20.0446,19.9388,60.7066,255.0000,191
809,21.8048,21.7054,54.5714,255.0000,170
810,41.1671,41.0077,79.0166,255.0000,252
811,35.3878,35.2028,89.2755,255.0000,283
812,26.8316,26.6760,70.5446,255.0000,224
813,37.1480,36.9783,84.2041,255.0000,272
814,51.9770,51.7832,109.2806,255.0000,341
815,38.8202,38.6454,93.7500,255.0000,300
816,33.8342,33.6798,79.2781,255.0000,255
817,41.5702,41.4158,79.0855,255.0000,250
818,30.8163,30.6403,90.8061,255.0000,285
819,33.5906,33.4235,81.9082,255.0000,262
820,28.2679,28.1288,72.4758,255.0000,235
821,28.6033,28.4668,66.0855,255.0000,209
822,17.8112,17.7117,57.1505,255.0000,184
823,37.3048,37.1212,88.1939,255.0000,277
824,19.8151,19.6939,60.2130,255.0000,184
825,49.3699,49.1709,105.2551,255.0000,330
826,42.4860,42.2934,101.5000,255.0000,319
827,29.1964,29.0421,74.5281,255.0000,240
828,29.9311,29.7653,93.3980,255.0000,300
829,43.5778,43.4056,88.2296,255.0000,285
830,39.0765,38.8827,99.5918,255.0000,308
831,46.5255,46.3278,97.6735,255.0000,314
832,24.5867,24.4566,69.7972,255.0000,223
833,24.3890,24.2832,57.4222,255.0000,179
834,26.4860,26.3380,73.1888,255.0000,234
835,23.0523,22.9426,57.1747,255.0000,179
836,31.2934,31.1186,95.8941,255.0000,303
837,38.8010,38.6020,98.0370,255.0000,306
838,16.2385,16.1518,46.4821,255.0000,154
839,31.8393,31.6990,76.0395,255.0000,245
840,36.9094,36.7347,89.2577,255.0000,278
841,42.8418,42.6671,89.8176,255.0000,289
842,30.7372,30.5893,78.2372,255.0000,252
843,31.0574,30.8941,82.0191,255.0000,263
844,37.4260,37.2334,100.2207,255.0000,323
845,40.9821,40.7768,99.5791,255.0000,317
846,36.8061,36.6365,97.0128,255.0000,313
847,37.3801,37.2079,91.4962,255.0000,293
848,33.1339,32.9770,86.2449,255.0000,273
849,50.5128,50.3189,102.4082,255.0000,329
850,27.2130,27.0536,83.2168,255.0000,265
851,36.5459,36.3801,88.1505,255.0000,284
852,31.0472,30.9196,66.6747,255.0000,211
853,29.6901,29.5434,74.5204,255.0000,238
854,30.8686,30.7105,82.8725,255.0000,265
855,38.0077,37.8367,91.3048,255.0000,289
856,22.8686,22.7411,65.6416,255.0000,209
857,40.1824,40.0000,96.5765,255.0000,306
858,22.8610,22.7028,77.0765,255.0000,249
859,54.7105,54.5000,111.4426,255.0000,354
860,43.2474,43.0548,99.2985,255.0000,316
861,38.4069,38.2258,93.5306,255.0000,297
862,39.5485,39.3686,89.5357,255.0000,284
863,24.4974,24.3750,66.6964,255.0000,213
864,15.8214,15.7079,52.5663,255.0000,166
865,41.7628,41.5957,91.2985,255.0000,290
866,34.4260,34.2500,97.5370,255.0000,317
867,39.6378,39.4515,97.5217,255.0000,313
868,18.7526,18.6135,65.9082,255.0000,214
869,37.2411,37.0472,98.2589,255.0000,310
870,22.3214,22.2168,55.6008,255.0000,178
871,20.6709,20.5676,53.9860,255.0000,170
872,56.9974,56.7666,114.9528,255.0000,364
873,47.3380,47.1186,111.3533,255.0000,359
874,50.9031,50.6952,108.2679,255.0000,346
875,51.0459,50.8214,123.9426,255.0000,394
876,23.5217,23.3992,70.4579,255.0000,225
877,32.7921,32.6390,81.4388,255.0000,266
878,21.6454,21.5051,69.3737,255.0000,225
879,22.5421,22.4145,65.6212,255.0000,209
880,31.9783,31.8253,78.5957,255.0000,254
881,39.5791,39.4133,82.2819,255.0000,265
882,32.9286,32.7551,90.5816,255.0000,284
883,40.0982,39.9107,89.5319,255.0000,286
884,22.0217,21.9133,60.7768,255.0000,196
885,46.7526,46.5906,82.7411,255.0000,263
886,42.4171,42.2092,111.1390,255.0000,354
887,43.9311,43.7500,96.6811,255.0000,306
888,25.0689,24.9464,68.6301,255.0000,218
889,39.1199,38.9145,99.8750,255.0000,319
890,41.8074,41.6314,91.1735,255.0000,288
891,21.1378,21.0230,54.8151,255.0000,174
892,19.9809,19.8571,58.7959,255.0000,188
893,51.9566,51.7334,111.1467,255.0000,351
894,39.3431,39.1901,82.8750,255.0000,265
895,57.8890,57.6403,122.0676,255.0000,388
896,45.7500,45.5765,92.5702,255.0000,292
897,28.1505,27.9898,77.4911,255.0000,246
898,28.5230,28.3661,80.8814,255.0000,256
899,24.3291,24.1926,66.5587,255.0000,213
900,16.0599,15.9528,56.1658,255.0000,182
901,34.3852,34.2117,85.0536,255.0000,271
902,35.1288,34.9503,96.9324,255.0000,309
903,39.6582,39.4668,96.2347,255.0000,310
904,32.1097,31.9605,80.8202,255.0000,258
905,22.8227,22.7105,59.1454,255.0000,187
906,32.6735,32.5191,90.6161,255.0000,289
907,53.1441,52.9401,108.0128,255.0000,340
908,28.5740,28.2360,72.9694,255.0000,234
909,52.2640,52.2347,118.4528,255.0000,378
910,31.5574,31.3967,93.1798,255.0000,298
911,35.7015,35.5446,83.9617,255.0000,264
912,26.3265,26.1696,80.4847,255.0000,255
913,43.9426,43.7691,86.6811,255.0000,285
914,33.0306,32.8763,83.9043,255.0000,266
915,22.8724,22.7385,66.7717,255.0000,212
916,47.1416,46.9566,93.8163,255.0000,299
917,44.0638,43.8801,96.6862,255.0000,309
918,32.6352,32.4962,74.1875,255.0000,235
919,21.4974,21.3839,56.2411,255.0000,179
920,26.8929,26.7934,58.1122,255.0000,185
921,29.0332,28.8839,75.6888,255.0000,240
922,15.5268,15.4324,52.3737,255.0000,170
923,42.1926,42.0013,90.0281,255.0000,282
924,41.6263,41.4069,116.2015,255.0000,372
925,46.7666,46.5867,94.5931,255.0000,303
926,36.2589,36.0855,90.7462,255.0000,293
927,45.0242,44.8176,100.6531,255.0000,315
928,25.6250,25.4809,75.1250,255.0000,236
929,34.3890,34.2054,94.8954,255.0000,305
930,40.3878,40.1913,92.5434,255.0000,291
931,39.1633,38.9707,97.3750,255.0000,314
932,26.9133,26.7793,74.9260,255.0000,236
933,21.7819,21.6403,72.3023,255.0000,227
934,35.2079,35.0446,86.1110,255.0000,275
935,25.7270,25.6008,62.0536,255.0000,200
936,22.5434,22.4247,60.5446,255.0000,194
937,26.1327,25.9732,76.9885,255.0000,245
938,27.3278,27.1684,79.2500,255.0000,254
939,22.9413,22.7959,65.5306,255.0000,212
940,31.5842,31.4337,81.5969,255.0000,258
941,13.6811,13.6046,47.0242,255.0000,148
942,47.6594,47.1913,94.3788,255.0000,295
943,32.5651,32.6607,83.5370,255.0000,264
944,55.1824,54.9694,91.7347,255.0000,290
945,23.6684,23.5319,71.1275,255.0000,225
946,48.3839,48.1658,100.9286,255.0000,314
947,18.7207,18.5969,62.3508,255.0000,203
948,35.5306,35.3788,79.1110,255.0000,248
949,47.2028,47.0051,103.1416,255.0000,327
950,45.2793,45.1059,88.5306,255.0000,285
951,19.9962,19.8814,54.7666,255.0000,171
952,33.8138,33.6492,87.2564,255.0000,277
953,36.3482,36.1594,99.6607,255.0000,312
954,37.1110,36.9260,91.7258,255.0000,292
955,25.3992,25.2653,68.0306,255.0000,220
956,34.6773,34.5077,91.6416,255.0000,290
957,33.8393,33.6569,91.3406,255.0000,289
958,38.9209,38.7640,84.3202,255.0000,269
959,31.8635,31.7283,67.0395,255.0000,214
960,43.1467,42.9503,107.4298,255.0000,340
961,16.2487,16.1607,49.8495,255.0000,158
962,24.2474,23.9171,71.9528,255.0000,236
963,35.7895,35.8151,81.5128,255.0000,258
964,28.5829,28.4247,79.8890,255.0000,251
965,34.7334,34.5293,97.9056,255.0000,309
966,25.4847,25.3355,76.2360,255.0000,244
967,32.4298,32.2691,85.9668,255.0000,276
968,20.3890,20.2577,65.4158,255.0000,209
969,37.5804,37.4094,89.8227,255.0000,289
970,31.2181,31.0408,88.8189,255.0000,276
971,21.1110,20.9770,66.6339,255.0000,220
972,54.6505,54.4298,107.3571,255.0000,350
973,33.1263,32.9707,76.0268,255.0000,248
974,38.7321,38.5638,87.5485,255.0000,279
975,44.9477,44.7500,107.0880,255.0000,339
976,33.9043,33.7398,88.5332,255.0000,286
977,29.4911,29.3393,77.7934,255.0000,253
978,13.6365,13.5599,43.4783,255.0000,140
979,39.2640,39.0855,91.8406,255.0000,291
980,26.4337,26.3112,65.4171,255.0000,206
981,45.6008,45.4005,101.3890,255.0000,313
982,23.2997,23.2028,59.5689,255.0000,191
983,38.3839,38.1760,100.7704,255.0000,319
984,33.1059,32.9209,100.5077,255.0000,316
985,25.6110,25.4732,71.5306,255.0000,231
986,46.3482,46.1620,90.7219,255.0000,287
987,31.7615,31.5957,85.3903,255.0000,272
988,35.2283,35.0434,89.0676,255.0000,278
989,45.2538,45.0497,102.7844,255.0000,327
990,38.2015,38.0255,88.6033,255.0000,278
991,35.1543,34.9821,84.3533,255.0000,268
992,36.8138,36.6365,95.3533,255.0000,301
993,14.0332,13.9362,47.3074,255.0000,152
994,33.3214,32.8469,82.1684,255.0000,264
995,38.7474,38.8724,94.6161,255.0000,297
996,26.6046,26.4834,67.3150,255.0000,212
997,40.2602,40.0765,94.2615,255.0000,297
998,28.9107,28.7398,88.8112,255.0000,282
999,32.6684,32.5140,74.6658,255.0000,243
1000,30.8253,30.6505,87.3992,255.0000,270
1001,40.0727,39.8967,90.5804,255.0000,288
1002,10.7870,10.7207,40.1862,255.0000,130
1003,17.1709,17.0727,52.5128,255.0000,168
1004,15.9247,15.8214,56.1327,255.0000,179
1005,41.3559,41.1684,93.0791,255.0000,302
1006,25.0077,24.8724,70.9133,255.0000,225
1007,35.3635,35.1952,86.6122,255.0000,281
1008,32.9094,32.7538,80.9069,255.0000,258
1009,27.7028,27.5765,71.4490,255.0000,232
1010,47.5778,47.3890,100.6288,255.0000,320
1011,37.0727,36.8827,94.8750,255.0000,302
1012,17.9719,17.8890,48.6008,255.0000,152
1013,30.5319,30.3801,74.8916,255.0000,240
1014,33.6977,33.5561,78.7615,255.0000,252
1015,32.8010,32.6161,100.2577,255.0000,319
1016,32.8788,32.7105,86.6543,255.0000,275
1017,12.5599,12.4796,44.3571,255.0000,138
1018,44.6403,44.4247,99.6620,255.0000,317
1019,36.7985,36.6212,93.4758,255.0000,298
1020,31.0599,30.9133,71.5013,255.0000,225
1021,27.6952,27.5319,82.4707,255.0000,265
1022,14.9337,14.8265,54.1811,255.0000,175
1023,16.4796,16.3533,62.0816,255.0000,200
1024,24.4617,24.3189,73.3431,255.0000,234
1025,24.1582,24.0204,72.1365,255.0000,226
1026,34.3686,34.2028,82.4605,255.0000,262
1027,19.7755,19.6556,60.5153,255.0000,193
1028,38.7117,38.5000,108.6441,255.0000,343
1029,33.9184,33.7347,99.5128,255.0000,317
1030,59.6429,59.3992,97.9796,255.0000,310
1031,12.2717,12.1837,44.7577,255.0000,142
1032,34.0191,33.8571,85.3992,255.0000,274
1033,33.4426,33.2513,89.6110,255.0000,288
1034,22.0906,21.9235,87.6378,255.0000,292
1035,29.1365,28.9732,86.8431,255.0000,275
1036,31.9503,31.8099,76.7551,255.0000,245
1037,19.5293,19.4018,64.0536,255.0000,204
1038,31.0548,30.8967,82.4987,255.0000,263
1039,29.4656,29.2908,86.2806,255.0000,273
1040,53.3214,53.0918,118.0650,255.0000,374
1041,35.8750,35.7181,80.9694,255.0000,259
1042,24.4719,24.3610,65.7895,255.0000,215
1043,36.4872,36.3048,90.8036,255.0000,288
1044,19.0395,18.9439,51.2054,255.0000,160
1045,37.0166,36.8316,93.2194,255.0000,299
1046,22.7908,22.6212,85.4145,255.0000,279
1047,44.7003,44.5115,93.1518,255.0000,292
1048,45.7768,45.5651,109.5587,255.0000,353
1049,28.3878,28.2207,89.6709,255.0000,290
1050,31.1390,30.9847,86.3342,255.0000,277
1051,19.3712,19.2615,53.5000,255.0000,170
1052,18.2717,18.1786,49.4145,255.0000,155
1053,28.9247,28.7423,89.2194,255.0000,289
1054,28.0995,27.8763,76.9528,255.0000,247
1055,30.7168,30.6097,89.6645,255.0000,286
1056,23.3967,23.2602,71.3763,255.0000,227
1057,23.9094,23.7628,72.6301,255.0000,229
1058,24.5931,24.4337,76.9681,255.0000,243
1059,26.2054,26.0421,77.1327,255.0000,252
1060,15.9145,15.8355,46.9413,255.0000,143
1061,29.3724,29.2258,76.3686,255.0000,240
1062,32.7946,32.6212,88.6084,255.0000,286
1063,24.9082,24.7615,75.3189,255.0000,241
1064,28.3610,28.1977,82.6735,255.0000,263
1065,13.1301,13.0383,44.0217,255.0000,143
1066,27.0089,26.8610,69.3329,255.0000,222
1067,41.9031,41.6888,103.2934,255.0000,335
1068,30.7398,30.5982,74.4630,255.0000,241
1069,25.7615,25.6467,63.6696,255.0000,202
1070,26.5434,26.4311,63.4247,255.0000,205
1071,28.9464,28.7946,81.7066,255.0000,259
1072,31.7130,31.5625,80.9477,255.0000,258
1073,25.2793,25.1301,77.3112,255.0000,247
1074,27.9439,27.7857,81.8112,255.0000,259
1075,27.2883,27.1518,68.5842,255.0000,217
1076,43.7245,43.5421,96.8444,255.0000,305
1077,36.2819,36.1033,94.8036,255.0000,302
1078,46.4898,46.2730,111.2066,255.0000,353
1079,16.2232,16.1237,53.0918,255.0000,178
1080,9.4311,9.3571,40.7806,255.0000,131
1081,14.3941,14.3048,46.2883,255.0000,150
1082,25.2895,24.9566,71.9452,255.0000,229
1083,38.3788,38.3661,102.5867,255.0000,328
1084,19.2640,19.1798,49.1913,255.0000,154
1085,16.9426,16.8457,51.4783,255.0000,163
1086,27.4579,27.3125,78.3967,255.0000,249
1087,36.3189,36.1416,94.7577,255.0000,300
1088,13.2577,13.1569,54.8482,255.0000,174
1089,26.0383,25.8967,70.5702,255.0000,228
1090,33.7449,33.5536,97.8571,255.0000,315
1091,41.3559,41.1696,97.6977,255.0000,305
1092,39.6977,39.5408,77.9579,255.0000,250
